Species;Species_ID;Colony;Prec;Frg_n;Treatment;Day;Tank_n;Region;F;Fm;YII;obs;Survived_day;Status
Galaxea fascicularis;Gfa;60;VT;2;Heat;3;Tank_2;Red Sea;0,644;1,722;0,626;3;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;3;Control;3;Tank_3;Red Sea;0,564;1,567;0,640;1;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;3;Control;3;Tank_3;Red Sea;0,646;1,752;0,631;2;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;3;Control;3;Tank_3;Red Sea;0,543;1,499;0,638;3;NA;NA
Galaxea fascicularis;Gfa;06;ST;3;Control;3;Tank_3;Red Sea;0,490;1,306;0,625;1;NA;NA
Galaxea fascicularis;Gfa;06;ST;3;Control;3;Tank_3;Red Sea;0,479;1,224;0,609;2;NA;NA
Galaxea fascicularis;Gfa;06;ST;3;Control;3;Tank_3;Red Sea;0,404;1,036;0,610;3;NA;NA
Galaxea fascicularis;Gfa;06;VT;3;Control;3;Tank_3;Red Sea;0,548;1,477;0,629;1;NA;NA
Galaxea fascicularis;Gfa;06;VT;3;Control;3;Tank_3;Red Sea;0,536;1,413;0,621;2;NA;NA
Galaxea fascicularis;Gfa;06;VT;3;Control;3;Tank_3;Red Sea;0,464;1,224;0,621;3;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;3;Control;3;Tank_3;Red Sea;0,621;1,554;0,600;1;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;3;Control;3;Tank_3;Red Sea;0,591;1,522;0,612;2;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;3;Control;3;Tank_3;Red Sea;0,587;1,524;0,615;3;NA;NA
Galaxea fascicularis;Gfa;14;ST;3;Control;3;Tank_3;Red Sea;0,785;2,172;0,639;1;NA;NA
Galaxea fascicularis;Gfa;14;ST;3;Control;3;Tank_3;Red Sea;0,648;1,691;0,617;2;NA;NA
Galaxea fascicularis;Gfa;14;ST;3;Control;3;Tank_3;Red Sea;0,616;1,689;0,635;3;NA;NA
Galaxea fascicularis;Gfa;14;VT;3;Control;3;Tank_3;Red Sea;0,656;1,690;0,612;1;NA;NA
Galaxea fascicularis;Gfa;14;VT;3;Control;3;Tank_3;Red Sea;0,659;1,772;0,628;2;NA;NA
Galaxea fascicularis;Gfa;14;VT;3;Control;3;Tank_3;Red Sea;0,678;1,792;0,622;3;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;3;Control;3;Tank_3;Red Sea;0,597;1,707;0,650;1;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;3;Control;3;Tank_3;Red Sea;0,518;1,428;0,637;2;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;3;Control;3;Tank_3;Red Sea;0,525;1,471;0,643;3;NA;NA
Galaxea fascicularis;Gfa;31;ST;3;Control;3;Tank_3;Red Sea;0,637;1,705;0,626;1;NA;NA
Galaxea fascicularis;Gfa;31;ST;3;Control;3;Tank_3;Red Sea;0,454;1,183;0,616;2;NA;NA
Galaxea fascicularis;Gfa;31;ST;3;Control;3;Tank_3;Red Sea;0,652;1,770;0,632;3;NA;NA
Galaxea fascicularis;Gfa;31;VT;3;Control;3;Tank_3;Red Sea;0,618;1,654;0,626;1;NA;NA
Galaxea fascicularis;Gfa;31;VT;3;Control;3;Tank_3;Red Sea;0,534;1,397;0,618;2;NA;NA
Galaxea fascicularis;Gfa;31;VT;3;Control;3;Tank_3;Red Sea;0,522;1,246;0,581;3;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;3;Control;3;Tank_3;Red Sea;0,785;2,086;0,624;1;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;3;Control;3;Tank_3;Red Sea;0,527;1,365;0,614;2;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;3;Control;3;Tank_3;Red Sea;0,486;1,228;0,604;3;NA;NA
Galaxea fascicularis;Gfa;60;ST;3;Control;3;Tank_3;Red Sea;0,674;1,784;0,622;1;NA;NA
Galaxea fascicularis;Gfa;60;ST;3;Control;3;Tank_3;Red Sea;0,656;1,715;0,617;2;NA;NA
Galaxea fascicularis;Gfa;60;ST;3;Control;3;Tank_3;Red Sea;0,608;1,581;0,615;3;NA;NA
Galaxea fascicularis;Gfa;60;VT;3;Control;3;Tank_3;Red Sea;0,574;1,532;0,625;1;NA;NA
Galaxea fascicularis;Gfa;60;VT;3;Control;3;Tank_3;Red Sea;0,561;1,468;0,618;2;NA;NA
Galaxea fascicularis;Gfa;60;VT;3;Control;3;Tank_3;Red Sea;0,622;1,644;0,622;3;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;4;Heat;3;Tank_4;Red Sea;0,092;0,107;0,140;1;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;4;Heat;3;Tank_4;Red Sea;0,073;0,088;0,170;2;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;4;Heat;3;Tank_4;Red Sea;0,084;0,102;0,176;3;NA;NA
Galaxea fascicularis;Gfa;06;ST;4;Heat;3;Tank_4;Red Sea;0,427;1,099;0,611;1;NA;NA
Galaxea fascicularis;Gfa;06;ST;4;Heat;3;Tank_4;Red Sea;0,337;0,851;0,604;2;NA;NA
Galaxea fascicularis;Gfa;06;ST;4;Heat;3;Tank_4;Red Sea;0,334;0,831;0,598;3;NA;NA
Galaxea fascicularis;Gfa;06;VT;4;Heat;3;Tank_4;Red Sea;0,332;0,871;0,619;1;NA;NA
Galaxea fascicularis;Gfa;06;VT;4;Heat;3;Tank_4;Red Sea;0,352;0,924;0,619;2;NA;NA
Galaxea fascicularis;Gfa;06;VT;4;Heat;3;Tank_4;Red Sea;0,362;0,978;0,630;3;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;4;Heat;3;Tank_4;Red Sea;0,513;0,965;0,468;1;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;4;Heat;3;Tank_4;Red Sea;0,460;0,907;0,493;2;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;4;Heat;3;Tank_4;Red Sea;0,372;0,844;0,559;3;NA;NA
Galaxea fascicularis;Gfa;14;ST;4;Heat;3;Tank_4;Red Sea;0,505;1,302;0,612;1;NA;NA
Galaxea fascicularis;Gfa;14;ST;4;Heat;3;Tank_4;Red Sea;0,432;1,057;0,591;2;NA;NA
Galaxea fascicularis;Gfa;14;ST;4;Heat;3;Tank_4;Red Sea;0,501;1,218;0,589;3;NA;NA
Galaxea fascicularis;Gfa;14;VT;4;Heat;3;Tank_4;Red Sea;0,483;1,291;0,626;1;NA;NA
Galaxea fascicularis;Gfa;14;VT;4;Heat;3;Tank_4;Red Sea;0,533;1,317;0,595;2;NA;NA
Galaxea fascicularis;Gfa;14;VT;4;Heat;3;Tank_4;Red Sea;0,368;0,879;0,581;3;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;4;Heat;3;Tank_4;Red Sea;0,270;0,387;0,302;1;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;4;Heat;3;Tank_4;Red Sea;0,308;0,453;0,320;2;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;4;Heat;3;Tank_4;Red Sea;0,295;0,465;0,366;3;NA;NA
Galaxea fascicularis;Gfa;31;ST;4;Heat;3;Tank_4;Red Sea;0,447;1,210;0,631;1;NA;NA
Galaxea fascicularis;Gfa;31;ST;4;Heat;3;Tank_4;Red Sea;0,437;1,114;0,608;2;NA;NA
Galaxea fascicularis;Gfa;31;ST;4;Heat;3;Tank_4;Red Sea;0,403;0,996;0,595;3;NA;NA
Galaxea fascicularis;Gfa;31;VT;4;Heat;3;Tank_4;Red Sea;0,479;1,193;0,598;1;NA;NA
Galaxea fascicularis;Gfa;31;VT;4;Heat;3;Tank_4;Red Sea;0,483;1,118;0,568;2;NA;NA
Galaxea fascicularis;Gfa;31;VT;4;Heat;3;Tank_4;Red Sea;0,493;1,233;0,600;3;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;4;Heat;3;Tank_4;Red Sea;0,328;0,857;0,617;1;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;4;Heat;3;Tank_4;Red Sea;0,296;0,743;0,602;2;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;4;Heat;3;Tank_4;Red Sea;0,315;0,787;0,600;3;NA;NA
Galaxea fascicularis;Gfa;60;ST;4;Heat;3;Tank_4;Red Sea;0,427;1,201;0,644;1;NA;NA
Galaxea fascicularis;Gfa;60;ST;4;Heat;3;Tank_4;Red Sea;0,415;1,122;0,630;2;NA;NA
Galaxea fascicularis;Gfa;60;ST;4;Heat;3;Tank_4;Red Sea;0,363;0,907;0,600;3;NA;NA
Galaxea fascicularis;Gfa;60;VT;4;Heat;3;Tank_4;Red Sea;0,392;1,115;0,648;1;NA;NA
Galaxea fascicularis;Gfa;60;VT;4;Heat;3;Tank_4;Red Sea;0,418;1,149;0,636;2;NA;NA
Galaxea fascicularis;Gfa;60;VT;4;Heat;3;Tank_4;Red Sea;0,353;0,955;0,630;3;NA;NA
NA;Amu;A;ST;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;A;ST;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;A;ST;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;A;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;A;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;A;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;B;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;B;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;B;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;D;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;D;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;D;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;C;ST;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;C;ST;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;C;ST;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;C;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;C;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;C;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;B;ST;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;B;ST;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;B;ST;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;D;VT;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;D;VT;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;D;VT;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;D;ST;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;D;ST;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;D;ST;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;A;VT;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;A;VT;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;A;VT;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;B;VT;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;B;VT;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;B;VT;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;C;VT;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;C;VT;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;C;VT;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;D;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;D;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;D;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;C;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;C;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;C;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;A;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;A;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;A;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;A;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;A;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;A;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;B;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;B;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;B;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;B;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;B;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;B;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;A;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;A;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;A;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;C;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;C;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;C;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;D;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;D;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;D;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;D;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;D;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;D;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;R;VT;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;R;VT;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;R;VT;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;L;VT;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;L;VT;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;L;VT;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;Q;VT;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;Q;VT;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;Q;VT;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;N;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;N;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;N;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;Q;ST;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;Q;ST;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;Q;ST;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;R;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;R;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;R;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;N;ST;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;N;ST;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;N;ST;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;L;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;L;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;L;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;R;ST;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;R;ST;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;R;ST;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;N;VT;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;N;VT;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;N;VT;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;L;ST;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;L;ST;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;L;ST;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;Q;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Amu;Q;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Amu;Q;Ambient;3;Control;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Amu;L;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;L;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;L;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;N;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;N;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;N;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;R;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;R;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;R;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;R;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;R;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;R;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;Q;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;Q;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;Q;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;Q;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;Q;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;Q;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;R;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;R;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;R;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;N;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;N;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;N;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;Q;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;Q;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;Q;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Amu;N;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;N;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;N;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;L;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;2;2
NA;Amu;L;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;2;2
NA;Amu;L;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;2;2
NA;Amu;L;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;1;2
NA;Amu;L;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;1;2
NA;Amu;L;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;1;2
NA;Pve;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Pve;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Pve;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Pve;B;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;23;2
NA;Pve;B;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;23;2
NA;Pve;B;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;23;2
NA;Pve;C;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;20;2
NA;Pve;C;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;20;2
NA;Pve;C;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;20;2
NA;Pve;A;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Pve;A;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Pve;A;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Pve;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;15;2
NA;Pve;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;15;2
NA;Pve;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;15;2
NA;Pve;E;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Pve;E;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Pve;E;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Pve;A;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Pve;A;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Pve;A;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
NA;Pve;C;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;13;2
NA;Pve;C;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;13;2
NA;Pve;C;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;13;2
NA;Pve;B;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Pve;B;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Pve;B;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
NA;Pve;E;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;10;2
NA;Pve;E;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;10;2
NA;Pve;E;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;10;2
NA;Pve;E;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Pve;E;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Pve;E;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Pve;A;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;23;2
NA;Pve;A;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;23;2
NA;Pve;A;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;23;2
NA;Pve;G;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;30;1
NA;Pve;G;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;30;1
NA;Pve;G;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;30;1
NA;Pve;G;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Pve;G;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Pve;G;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
NA;Pve;F;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;5;2
NA;Pve;F;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;5;2
NA;Pve;F;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;5;2
NA;Pve;F;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Pve;F;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Pve;F;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
NA;Pve;03;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Pve;03;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Pve;03;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
NA;Pve;F;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Pve;F;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Pve;F;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
NA;Pve;G;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Pve;G;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Pve;G;Ambient;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
NA;Pve;03;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;1;13;2
NA;Pve;03;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;2;13;2
NA;Pve;03;VT;4;Heat;15;NA;NA;0,000;0,000;0,000;3;13;2
NA;Pve;03;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;13;2
NA;Pve;03;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;13;2
NA;Pve;03;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;13;2
NA;Spi;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Spi;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Spi;B;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
NA;Spi;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;1;8;2
NA;Spi;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;2;8;2
NA;Spi;C;ST;4;Heat;15;NA;NA;0,000;0,000;0,000;3;8;2
